a_id,b_id,count_north,north_consistency
2,2,28415.799999999083,0.015991361694914153
48,2,786.1000000000003,-0.0577912350620269
2,59,767.9000000000012,-0.0441605973378827
2,48,668.7999999999996,0.03052724215820408
59,2,652.500000000001,0.03517855677653483
2,43,568.8999999999999,-0.022321257094470102
2,54,526.9,-0.022178549956873697
54,2,523.8999999999996,0.03915558196796919
29,2,502.8999999999999,-0.03486836139225482
2,29,480.59999999999945,0.03432781815565068
73,2,466.39999999999947,0.037882554881465684
2,73,438.8000000000001,-0.027660634441908225
2,41,435.59999999999945,0.031081388814022618
56,2,433.70000000000016,-0.040393512373521095
2,27,412.3,0.028074123750223532
41,2,410.19999999999976,-0.0104319863636766
20,2,397.20000000000056,0.012398454076136177
66,2,383.3999999999994,-0.01256882976790638
27,2,368.4,0.004343993567395592
2,66,367.09999999999917,-0.02218702253022345
43,2,364.90000000000015,0.013559358647517186
2,65,358.9999999999997,0.00886809758139657
65,2,357.9999999999996,0.001181036641975058
2,34,354.4999999999997,-0.052212849354855324
2,58,349.5000000000004,-0.004617220296962887
2,14,348.59999999999985,0.013878578974339296
68,2,339.10000000000014,0.01754050117752114
2,46,331.5999999999999,-0.05258761555874979
35,2,326.5999999999999,-0.05605511452830217
14,2,325.6999999999998,-0.014484390410401397
2,20,321.3999999999998,0.03476542235452758
47,2,320.19999999999993,0.015644164359373828
9,2,317.1000000000002,0.010196337947025435
33,2,313.9999999999996,-0.05671830136127956
2,68,309.50000000000017,0.006328803039095904
13,2,309.3000000000005,-0.006978377308777671
60,2,304.0999999999996,0.01890795599692962
63,2,303.6999999999999,-0.030982824024289764
62,2,303.69999999999976,0.005631605441857394
2,13,299.50000000000017,0.0061801430502476384
45,2,294.5999999999998,-0.014413320272216932
11,2,293.99999999999983,0.01349775790108718
26,2,293.0999999999996,-0.020510841542588087
8,2,292.9,0.006187627755122453
2,9,290.1000000000002,-0.01718359799850455
2,62,288.79999999999967,0.004441768042381865
50,2,285.80000000000064,-0.02185943789694134
2,26,285.49999999999943,-0.004375666306510614
2,45,283.8999999999997,-0.0040793592712444595
12,2,282.8999999999998,-0.00031085382474230195
74,2,280.9,0.010427419816158202
2,16,279.4999999999997,-0.02296530519767472
2,6,278.79999999999995,0.0355395370061686
2,47,277.0,-0.022217272407862605
16,2,276.4999999999994,0.01635004589015061
2,8,275.79999999999984,-0.008636012681715596
2,60,274.19999999999976,-0.02244791867362476
2,11,268.9999999999996,-0.004212382629648512
32,2,265.69999999999936,-0.008050991542579216
2,74,264.6,-0.002892361272269906
4,2,264.5999999999998,0.024118731558011797
2,4,263.50000000000006,-0.03824928422408541
3,2,262.9000000000001,-0.02553220796302658
6,2,261.7000000000001,-0.0036285463004083335
