a_id,b_id,count_east,east_consistency
17,17,5567.392760181132,0.3597639120655467
76,17,3019.9395475113038,0.23032895246969073
17,26,2548.8976470588204,0.18712381343446766
76,26,2365.921628959277,0.19184075511415752
15,26,2117.4858823529453,0.15847991843764972
15,39,1989.6109502262445,0.17066185938518041
40,15,1975.8104977375551,0.16076731311063916
15,15,1891.1725791854944,0.12856380680260465
15,76,1844.5818099547485,0.14038849010780313
26,26,1670.0586425339193,0.13169132268402645
40,39,1618.8790045248895,0.15458201533384996
69,69,1516.6054298642457,0.3589157706309658
26,39,1481.092669683257,0.1330921694067039
4,40,1379.387963800909,0.15067261830300144
76,76,1351.9000904977204,0.09459001285971826
69,62,1351.1768325791886,0.37989792368464553
15,17,1326.1252488687826,0.06090844644100608
40,14,1217.4255203619914,0.1437705223257704
40,40,1210.2779185520285,0.09259907877476954
39,14,1140.074932126698,0.151283850646212
4,14,1107.8654298642564,0.16152460145787997
39,39,1041.241809954751,0.09613651717075859
40,26,1034.9942081447978,0.05445884871089128
40,76,1027.3557466063394,0.06096757103455562
26,17,1026.8454298642557,0.03664136208799819
17,76,989.8339366515787,0.025860860677817978
55,4,981.980814479644,0.16983844734758027
32,98,978.0983710407255,0.314321245277755
26,76,969.6556561085957,0.04704792982125603
32,32,963.8065158371036,0.34121991744981106
14,34,949.3675113122183,0.17016393428152723
37,98,948.1646153846157,0.28966219215930256
4,15,946.2009049773798,0.06652305754807322
4,34,932.208506787333,0.14654497180457238
88,88,928.463167420816,0.5125585766238766
76,69,910.592579185524,0.1420945634280902
17,8,899.7075113122205,0.14518659624788022
37,32,898.0604524886894,0.30876689870277846
26,15,884.7874208144791,0.018156983243095833
14,14,881.4207239818998,0.14252602189640287
17,69,874.4650678733051,0.11818394213485434
1,17,857.2843438914052,0.1600431675736201
39,15,856.2512217194583,0.0361295578183764
17,64,844.2198190045253,0.2021165930693046
26,10,834.9438009049812,0.12837871240080698
34,72,830.5835294117646,0.17205593163835753
4,4,814.0164705882364,0.09349475169813211
17,39,799.0882352941189,0.007527693806155587
76,39,798.5645248868781,0.02428825280684397
76,8,789.8881447963811,0.14032745443650194
4,39,766.5420814479636,0.061978709635836765
55,34,742.1106787330316,0.15253047066229108
39,40,734.4516742081461,0.031880033403334285
14,40,722.862443438915,0.0635650095015795
37,37,719.8550226244338,0.2456986247548718
55,40,710.4616289592763,0.08469900806234844
69,17,710.3200000000007,0.0849926667533146
98,98,709.0638914027157,0.231032481900448
34,34,701.6263348416301,0.12632940513829244
40,17,697.3387330316734,-0.016182082824877052
15,10,693.6448868778282,0.08266858662033903
15,40,691.8026244343878,-0.014952663188024944
76,10,690.0880542986424,0.09103263594711479
19,19,686.5371040724021,0.28176812683519
69,88,678.5195475113138,0.3267758061575829
34,4,668.1691402714947,0.08902833910144456
76,15,657.2776470588228,-0.03134852477103503
85,76,650.9036199095046,0.11877722791421552
39,54,650.0954751131228,0.09477587818851849
15,14,646.5204524886888,0.021303936357301254
17,10,642.4718552036194,0.06367601326083201
76,62,632.5101357466058,0.12429894932260145
15,54,632.4375565610853,0.05298633588076571
33,55,624.9260633484179,0.18672194134239056
98,37,614.7149321266974,0.21323907157311833
48,17,598.783710407239,0.09044889590525117
55,55,598.3305882352956,0.13490249621124675
39,34,596.2300452488685,0.06095839835728008
33,4,587.4986425339374,0.13050688740080474
14,4,584.2331221719453,0.06205168647103742
1,76,579.1494117647072,0.11463795215856024
40,34,576.3637104072394,0.038711858415979974
34,55,574.644705882353,0.1120448839247599
40,54,574.1753846153839,0.058637392439017395
98,100,567.5690497737553,0.2351957675353813
17,62,563.9436199095035,0.09036384558029249
14,15,563.080542986425,0.008774866314087542
85,15,562.9294117647071,0.08246997714715941
61,37,561.9757466063345,0.2693244158148931
88,62,559.007058823529,0.3262871497033076
48,76,556.1733031674211,0.09713511043429462
