a_id,b_id,count_north,north_consistency
17,17,4100.607239818956,0.2839660822229914
76,17,2154.9209049773863,0.1495915964408398
26,17,1901.290316742087,0.12105821313788176
15,26,1668.911674208152,0.11252928884410615
15,15,1593.8274208144976,0.08710139894626481
15,17,1493.3787330316736,0.06005677875565259
26,26,1397.9413574660766,0.0995301247192627
76,26,1380.2320361990955,0.10190851830422204
40,15,1376.1775565610894,0.07028433795178865
17,76,1339.3056108597245,0.07976521407128853
69,69,1314.3945701357507,0.32107336589155716
76,76,1277.0999095022767,0.0760605492450773
26,76,1259.1906787330252,0.06920808252543538
15,76,1256.789773755658,0.0512748158521958
40,39,1217.560000000001,0.10359907187528254
39,15,1202.307420814473,0.05852310636435725
17,26,1194.96660633484,0.07340596711226868
39,17,1104.8345701357446,0.02987862534440727
15,39,1080.83040723982,0.0759254024665797
40,40,1077.7220814479674,0.06032304188188874
40,26,1075.4920361990967,0.04674556769155229
39,26,1024.9404524886852,0.04934736687543546
39,39,984.7581900452484,0.07886223680597347
26,15,957.8150226244317,0.02205284359391017
40,17,939.5362895927623,-0.004769189625709905
4,40,914.1118552036183,0.05767887819558704
17,69,881.2669683257892,0.12430845020176932
39,40,877.1093212669672,0.03831295170815556
14,40,863.6264253393632,0.05797723994169337
4,14,842.2190950226241,0.11445757021600426
4,15,831.832126696829,0.014855142006353112
14,39,829.9987330316724,0.0740040346650677
4,39,821.0297737556583,0.06332114031587818
37,98,818.0136651583693,0.2449336648744983
40,76,806.2204524886836,-0.00857942063777664
14,14,802.5792760180998,0.11567063416957796
39,76,788.1808144796366,-0.0020528329844696474
69,62,787.3871493212662,0.2769601111836591
32,32,782.1934841628963,0.2891376055429707
76,15,775.3507692307683,-0.004761408183622255
14,15,772.8161990950209,0.013054808387332055
40,14,764.0856108597285,0.07647995007383873
15,40,763.2093212669673,0.0004509688581983752
37,37,742.1449773755662,0.23998352032850706
62,69,738.3545701357458,0.25741941405122987
32,98,724.9629864253395,0.24295950472687075
34,4,718.1546606334813,0.07328534669855001
4,4,713.9835294117635,0.06131297596047762
19,19,704.4628959275976,0.26432629616341546
76,69,701.5359276018087,0.09189296067714303
98,98,691.9361085972839,0.22182532356466134
48,17,689.1780995475115,0.07377632168755587
34,40,682.024524886877,0.025025684981830443
34,14,677.8112217194565,0.09137499323688673
34,34,675.3736651583696,0.10822060517313999
14,4,657.6823529411753,0.05780155380753431
1,17,652.3803619909484,0.09284868951730649
26,39,651.2642533936638,0.015590252424116761
14,17,649.3375565610851,-0.02561894586131874
8,17,644.4260633484157,0.052941034257503045
98,37,639.106787330316,0.22034974126047233
17,15,637.231312217195,-0.03584786633941746
34,15,636.250135746605,-0.012210293559821497
37,32,624.5146606334831,0.2297311878430108
55,4,616.4980090497717,0.07757916329802873
64,17,610.1573755656112,0.2051002003861899
4,34,609.4676923076922,0.08158878040689474
32,37,605.8882352941179,0.22402827125158586
4,26,605.4457918552034,-0.014922295413587786
40,4,597.0805429864255,0.013386682375215994
88,88,592.5368325791841,0.4374734409356591
55,40,591.319457013573,0.03171773951513939
55,34,587.5022624434382,0.11377600388001931
34,39,586.0973755656105,0.0246386117037444
39,14,580.2317647058808,0.044986323923379874
98,32,580.1672398190051,0.22341948081501103
14,26,576.1961085972843,-0.013083099938867233
72,40,574.396199095023,0.01095776800818277
72,15,568.0167420814486,-0.017463453156794782
76,39,551.1482352941174,-0.0036099010408681955
69,17,545.947963800905,0.04183233245886946
72,4,545.4472398190053,0.043028242260359485
55,14,543.9103167420806,0.0851616371236667
54,15,540.0913122171955,-0.010551753244005284
26,40,537.7685067873322,-0.031743432526117374
39,4,530.5949321266982,0.006328848100396564
10,76,529.0638914027169,0.024128162749250566
17,62,527.9744796380079,0.0963262865825048
4,76,524.9504072398173,-0.045117567605174366
55,15,522.8677828054286,-0.012095697633750256
76,64,518.7926696832573,0.12756041897559825
15,14,514.5828054298644,0.011717724020549086
55,39,509.05348416289536,0.03144883386627187
10,17,508.97438914027236,0.0017163864215334161
85,17,508.6138461538452,0.031008321795819405
34,55,506.74235294117767,0.07441377277279469
69,88,506.41918552035986,0.24949049079512325
72,34,505.4823529411752,0.07477569006862964
15,78,502.88226244343804,0.09863217352933407
14,34,495.3067873303162,0.05971206087129114
11,76,492.9401809954748,0.035765299470131344
54,76,491.70723981900636,-0.01956009029190798
40,34,490.30841628959206,0.028801669883848514
37,33,485.23855203619934,0.16398112859138952
14,76,484.1516742081445,-0.047150634775259735
55,55,480.66941176470436,0.09294622201277031
34,72,479.5744796380085,0.0677578543500156
17,64,478.83737556560936,0.11174893159173689
8,76,476.6752036199108,0.027233668431912536
11,17,471.2492307692308,0.012651645382045194
4,17,469.60542986425264,-0.07622516144049928
34,76,469.19276018099544,-0.04901276115261334
34,26,468.4775565610858,-0.038285347601867296
54,40,465.00054298642664,-0.004210807512514298
76,62,461.86407239818936,0.08038977562591626
17,8,458.7248868778278,0.07358590826501947
11,26,456.07185520361986,0.0359072230069969
55,72,453.4682352941177,0.0857447973514927
17,39,453.45113122171915,-0.03317499643609899
33,4,451.97266968325636,0.07778622866641212
4,72,451.9476018099544,0.04890715524809313
26,69,451.8731221719458,0.024011585722309766
32,33,451.55185520362005,0.1710020558082006
72,55,450.19619909502313,0.06731671168003302
62,62,447.52542986425067,0.22292337201016593
85,76,447.52135746606194,0.03020646429110931
72,72,446.94823529411553,0.06757129792340937
72,76,446.76009049773864,-0.045389422161326874
10,15,445.1878733031689,-0.0028357175373435735
37,100,444.5431674208148,0.19034413103807007
34,17,443.45764705882425,-0.07287480628226779
76,40,441.9907692307701,-0.053090445359750243
48,76,436.0302262443436,0.02529062089568104
69,76,431.55095022624505,0.026065577258329142
15,10,431.5392760180986,0.022562408831712715
98,33,430.1780090497734,0.15135260837893183
78,15,429.2844343891405,0.07596636286404618
72,39,427.84542986425345,-0.008249606489123465
84,17,425.89276018099525,0.13068502200739987
30,17,425.2926696832578,0.1586186446342162
75,15,424.3806334841624,0.02888986572518685
78,26,424.2884162895933,0.08851741584778426
53,76,423.6053393665162,-0.00389552645569957
98,4,422.29475113122174,0.04909384738163181
54,26,421.5118552036199,-0.028726753014273222
13,15,421.14289592760286,-0.002947602813538356
55,26,420.2278733031675,-0.026385740552929676
9,15,420.10334841629015,-0.001547589330753774
85,26,417.4966515837094,0.031529635804925266
17,48,416.10950226244455,0.08069978935678382
33,34,414.08823529411706,0.1067263208988614
37,55,413.72443438914075,0.09074278736906972
4,55,411.60171945701467,0.03473124409211178
15,4,411.4243438914037,-0.04313372055809388
48,26,409.9498642533938,0.02770344436845436
10,26,409.2541176470591,0.0002768425562088241
94,15,406.35067873303285,-0.024454190071316082
78,17,404.912398190046,0.054591019879094344
11,15,402.93628959276015,0.004949473219698247
40,78,402.87710407239786,0.07350637458774498
76,8,402.7766515837101,0.0588573270568557
39,54,401.3647058823529,0.01991193658347196
46,17,399.3416289592755,-0.025036637340231312
53,15,398.89900452488695,-0.015149058273493816
66,15,398.884253393666,-0.02540121129322756
54,17,397.6897737556568,-0.06330993219687132
98,55,397.095384615384,0.09074758511633729
66,40,396.4710407239825,-0.0005710820850055399
72,14,393.2034389140272,0.023294170294886146
33,40,392.6914027149312,0.020438318463131135
4,54,391.69321266968285,0.028270330642738775
52,17,390.9860633484172,0.10820056397159407
32,41,388.022986425338,0.19032782644677315
38,40,386.7396380090506,0.01440424572706691
94,40,385.11384615384674,-0.005777770067615903
26,8,381.1366515837097,0.047433689294579195
40,54,380.49095022624414,0.003987557472514809
9,40,380.3038009049777,0.010975591233509031
33,55,378.41438914026975,0.10266205128911958
17,40,377.12027149321364,-0.07620756464291877
76,78,377.04325791855166,0.07613033947605743
53,17,376.2251583710408,-0.0356366558709842
38,4,373.9342081447969,0.04725647120274562
75,76,373.65882352941145,0.0152521179608472
32,100,373.21846153846144,0.1810263622482585
26,10,370.80099547511355,0.01725364257771774
39,34,370.6961990950223,0.00025564442640157943
14,55,368.48171945701415,0.027938247654003826
13,76,367.71248868778366,-0.01711533696536817
80,15,367.5495022624428,-0.015104152349512052
66,76,366.66932126696884,-0.03266797513177027
39,48,366.55846153846176,0.0634416171756953
75,26,365.41891402714896,0.022889000936145095
40,10,364.910950226244,0.00709926486466587
18,40,364.8444343891407,0.007543499795671103
98,40,363.4678733031677,-0.008436391002127546
26,48,362.53918552036265,0.061187184513747425
37,72,362.0796380090501,0.0731697240808695
26,1,361.754751131222,0.032621443373587265
9,76,361.46144796380133,-0.017604143423101907
95,17,361.16941176470567,0.14673907444886897
24,17,360.4165610859726,-0.027288471980687217
50,17,359.5082352941181,0.10165099660884908
51,76,359.3217194570124,0.020667641668785035
38,15,359.0603619909511,-0.020610307904086925
46,76,358.8586425339362,-0.02223247282241658
39,46,358.8423529411762,0.0812541900380629
62,17,358.68524886877856,0.02602491187320499
43,15,358.5446153846153,0.007736175488131416
24,76,358.1640723981891,-0.01180584577494635
37,4,357.3581900452494,0.020679010030014742
32,55,356.888868778281,0.08754798867406169
23,15,356.4078733031678,0.04306076688798209
94,76,355.21746606334915,-0.03803286502951351
72,26,355.0697737556563,-0.06316417228558982
13,40,354.3038009049782,4.945809984311309e-05
15,34,352.9296832579185,-0.021547487175050707
98,100,351.9068778280541,0.16025366507785985
33,72,351.20796380090445,0.09330001172980323
1,76,350.6203619909483,0.0216240470118649
53,40,350.3095927601809,-0.0064369824799112825
68,76,349.8767420814475,0.016028019164489496
40,72,349.40886877827995,-0.006034218381252118
8,69,348.72497737556625,0.08331242340066368
62,88,348.4210859728512,0.22993066382016994
68,15,348.0371040723983,0.011989511560578491
12,15,347.66452488687776,0.053603194632411484
66,37,347.4551131221716,0.12125332104770006
100,4,346.10063348416196,0.06592142838035416
18,15,345.4892307692313,-0.02467218357046127
43,40,344.7598190045251,0.02780002507163515
17,30,343.46914027149427,0.13994041652637032
98,72,343.4482352941177,0.07163887139834671
6,76,342.23031674208215,-0.012892928484487082
40,22,341.4666968325787,0.05679872629303668
61,98,341.3979185520359,0.15761996911114828
80,76,341.2117647058819,-0.02116847708908302
72,17,339.20452488687874,-0.09528581748156054
54,4,338.9478733031681,-0.007790930873101802
14,54,338.88000000000017,0.017134038309153197
32,4,338.22868778280576,0.030979527490552713
17,1,337.80923076923193,0.02378434288672864
37,41,337.0435294117643,0.15133413113411842
78,76,336.83683257918653,0.04584517185037357
15,8,333.33990950226206,0.014838527422286965
61,37,332.95384615384586,0.1649790687429053
8,26,332.34542986425294,-0.009743030017867742
55,76,331.2143891402712,-0.06647195294587473
15,54,331.03113122171885,-0.020564701691570493
33,14,330.9300452488683,0.059178108041885336
46,26,330.69411764705836,-0.02201961372869887
39,10,329.81040723981897,0.0027439936189676112
60,76,328.821538461538,0.04814725741339315
39,11,328.5272398190048,0.03479557871399054
26,46,328.49022624434394,0.06831442498869413
18,4,328.15936651583735,0.03056863867386421
62,76,327.4951131221726,0.030185333634739176
94,72,326.88832579185515,0.06015197093352139
19,76,326.5499547511308,-0.0032677496724043114
68,26,326.26796380090417,0.017381531581190452
26,14,326.13076923076915,-0.03261144074155638
14,72,325.9947511312216,0.013090749455720443
1,69,325.7186425339365,0.1085935502185964
68,17,325.00416289592687,-0.00960329465561328
1,26,324.9674208144793,0.0221293891104009
15,22,324.77855203619856,0.043389897284651424
33,39,324.4138461538461,0.015035954755632798
100,72,324.1470588235292,0.10704981728509731
6,15,323.7476923076928,-0.0232018172972966
54,39,323.57529411764716,-0.030807350167965784
66,98,321.86977375565624,0.09929829966842084
72,33,319.89276018099605,0.06806672937187562
33,15,319.84606334841567,-0.031133506130143578
5,76,318.2910407239817,0.016460217079355074
26,85,317.5533031674217,0.013096179605213561
23,40,317.277466063348,0.05250487059094039
72,94,316.9409049773756,0.05728296202985023
98,41,315.38751131221716,0.1473067243896018
17,83,314.47475113122186,0.11105942967408816
55,17,314.43800904977377,-0.0886402866926039
5,15,313.6158371040724,0.011244730961173802
40,55,313.15647058823583,-0.021089188504565665
53,26,312.8551131221724,-0.03187547377989136
22,15,312.8010859728512,0.028398823489061316
76,48,311.8857918552041,0.04462039235488499
15,48,311.5961990950225,0.026289286754556853
94,4,311.55945701357496,0.003899668297953707
80,26,311.1943891402717,-0.022254240501705293
80,40,310.43393665158345,-0.011399603290491769
76,70,310.2116742081446,0.09265740143898854
26,54,309.91004524886904,-0.014266972022368086
66,4,309.8376470588237,0.00457224905331148
34,54,309.75773755656064,0.007570041493392623
65,40,309.16914027149306,0.05025727821288366
100,55,307.8372850678728,0.09858375818096944
76,10,307.55927601809884,-0.00315175646933132
87,76,306.9066063348418,0.0895128246935281
15,64,305.73692307692295,0.0338906069818083
77,15,305.02642533936637,0.03322468640900329
15,11,304.5036199095025,0.009671835479524446
80,17,304.26479638009084,-0.05130079495734142
32,72,304.254751131222,0.06680645248452606
37,91,304.1209049773751,0.18138725290961238
4,10,304.0911312217193,0.0036798704662940065
51,26,303.14778280542936,0.009038369218968828
85,15,302.67176470588197,-0.024039349287171583
42,17,302.56742081448,0.09638949386265518
98,34,302.10742081447984,0.04438182212335341
26,11,300.8458823529417,0.02256482223163058
34,6,300.7328506787331,0.0636728470470409
49,15,300.46063348416317,0.03065834825798208
61,32,300.43927601809935,0.16758682055672897
100,34,300.36570135746564,0.08652064147479419
38,55,300.33004524886934,0.06659093822930379
17,84,298.3118552036205,0.10702178222419319
4,9,298.16470588235285,0.027709885420761495
75,40,297.79167420814457,0.007566942316265204
37,38,297.767239819005,0.09332865141518566
19,15,297.23674208144763,-0.01837962990844026
67,76,297.2073303167422,0.051201361201245826
53,39,297.00579185520394,-0.007879763501491386
100,98,295.6723076923081,0.13363938039681747
51,15,295.4227149321262,-0.007812170431897856
37,34,295.33800904977414,0.035751148180164
54,54,294.67882352941115,0.023165431308632474
78,39,294.5003619909504,0.06873595337286567
17,10,294.2559276018098,-0.0121594470321596
34,94,293.61638009049784,0.03779838996788955
4,53,293.3511312217198,0.030268603192034796
40,53,292.7000904977379,0.01025751268317775
37,40,292.68995475113144,-0.041122670504122785
46,10,292.3970135746605,0.0667567011384637
37,18,292.13972850678755,0.09631289698737935
75,39,292.0754751131222,0.02431791787666518
75,17,291.75348416289563,-0.03222354122791612
40,48,291.36542986425326,0.02417786181829518
17,99,291.1082352941175,0.15288184365884142
67,15,291.1004524886876,0.04518101409318909
61,33,290.57393665158367,0.1402187430648779
26,52,290.2438009049772,0.093502992462153
32,58,290.0027149321263,0.17513671293093047
32,65,289.86199095022636,0.13146867402190401
98,38,289.32226244343906,0.09500461670850142
69,26,289.1534841628955,-0.015341927539296488
100,40,289.0157466063343,0.005679317636265256
93,26,288.78868778280565,0.03394667649958401
61,100,288.4467873303168,0.1769122827790647
6,40,287.5351131221721,-0.013190964016363391
98,15,287.01954751131217,-0.06241859806796048
76,1,286.94995475113205,0.0062390589455589085
60,15,286.93837104072367,0.026938846718814323
6,17,285.94461538461564,-0.05097646838817691
83,26,285.90588235294115,0.022103975366090576
100,14,285.76914027149326,0.06420420296285555
46,54,285.7077828054295,0.055370238009882264
14,53,285.6296832579183,0.03461966986714441
4,94,285.083800904977,0.02414871919005158
65,15,284.9545701357464,0.014962463311834703
24,26,284.60316742081386,-0.03007858209605568
41,40,284.33285067873277,0.038975623621989704
5,40,283.7833484162897,0.02309401161903213
61,55,283.5558371040727,0.0902344843336489
48,15,282.56479638009046,-0.03373965246629613
16,15,282.47828054298594,0.029328147892100278
54,10,282.3024434389136,0.02593563263573933
65,65,282.2993665158368,0.1943647596315414
8,15,282.11285067873365,-0.04357354030076173
26,4,281.4291402714936,-0.07435751901351152
1,62,281.37683257918496,0.13467188559898624
40,11,281.0966515837113,0.006083367020866586
34,53,280.59574660633467,0.0343191633234802
10,40,280.2503167420819,-0.036150281320049035
48,39,280.21945701357487,0.00885329069379447
39,35,280.05538461538447,0.0729338386932546
8,62,279.724886877828,0.09977718683745204
61,72,277.9785520361993,0.08873094313796728
59,4,277.92108597285096,0.06626785231007022
93,76,277.67638009049716,0.018663786957395068
99,17,276.9083257918554,0.12158996227980257
72,54,276.6243438914029,0.002548089392021497
19,40,276.06343891402696,-0.003002871756857483
51,17,275.99701357466,-0.028737944241498514
40,13,275.91529411764657,0.006810286455207292
46,15,275.39846153846185,-0.05783234190079525
39,53,274.7526696832577,0.010740535597657709
22,26,274.5399095022628,0.025077546890963608
14,11,274.0143891402716,0.030198033270256712
69,64,273.3169230769225,0.13596488027612016
39,13,273.0750226244344,0.01397357851014249
39,85,272.83710407239863,-0.005388069710832149
52,76,272.8112217194567,0.07412931513354319
9,26,272.5599095022633,-0.04203762849356792
32,91,272.0978280542988,0.18201201838927256
16,76,271.9895927601806,0.027713721399759982
12,40,271.97221719456957,0.045720621620434304
94,55,271.92162895927606,0.03459318738414878
98,18,270.85574660633483,0.09155480740128487
35,26,270.847601809955,-0.017213388432495876
87,17,270.8414479638007,0.05682183715473363
9,17,270.6076923076924,-0.06877239500673203
4,13,270.44488687782797,0.023824369223402503
40,8,270.37085972850645,-0.005157243257323054
31,40,270.3023529411763,0.03263828296039176
93,15,270.22180995475,0.011964082155116526
17,95,270.1166515837107,0.11869101601788719
94,94,270.0716742081446,0.07058342182168638
49,40,269.52009049773756,0.04106982337276914
13,17,269.43647058823564,-0.07090550187506035
39,8,268.78180995475134,0.002559305509360472
76,96,268.6261538461536,0.09131551445306231
47,76,268.5165610859727,0.017417358716271335
8,8,268.45393665158355,0.09212341412409958
