a_id,b_id,count_west,west_consistency
46,46,756.4999999999983,-0.1368212601108872
46,6,193.49999999999997,0.1563545037080274
19,46,185.30000000000027,0.07663870549185128
46,22,178.7,0.09119903055363288
46,19,174.5,0.08266960197935326
23,46,171.0,0.12988830364835544
46,38,162.49999999999997,0.1668596724457858
50,46,158.99999999999994,0.12037546053448991
22,46,157.40000000000003,0.03699420464461766
46,8,144.60000000000005,0.21658404969153122
46,56,137.8,0.15160807281797636
59,46,134.79999999999987,0.11133186784621427
40,46,134.19999999999985,0.11141956203287122
43,46,118.49999999999977,0.09838595926214952
66,46,115.69999999999986,0.08172122637697855
46,4,114.70000000000002,0.15647133228336957
46,25,112.60000000000002,0.1014575643432403
46,2,111.00000000000007,-0.07712408549522083
46,23,109.8,0.052433198010644215
24,46,108.39999999999992,0.09292411950654723
14,46,107.60000000000004,0.16304146191281166
46,61,107.5,0.08437755955437264
68,46,101.99999999999996,0.08067045983221445
46,14,100.60000000000002,0.16427245335218787
11,46,95.69999999999986,0.07128073815458061
46,39,94.2,0.1276818085480969
54,46,91.89999999999986,0.10809522239368016
57,46,91.29999999999987,0.11127041441537422
27,46,86.30000000000003,0.07235384865332387
5,46,84.59999999999994,0.07823322415934092
46,40,83.5,0.047411747932648844
46,29,82.7,0.12275163661579593
8,46,82.30000000000005,0.07589748421895556
46,54,82.0,0.10634152050736628
56,46,81.40000000000003,0.03271194903579824
61,46,78.99999999999986,-0.002638152963496724
39,46,78.09999999999991,0.07045689248837528
6,46,77.2000000000001,-0.04767734101403323
46,57,77.0,0.09466131127230197
46,26,72.7,0.022551481275018822
46,71,70.9,0.06934702659982821
46,35,70.70000000000003,-0.06672746265722214
2,46,69.90000000000003,-0.14720794421040204
6,19,67.0,0.33647748259650173
38,46,66.10000000000008,-0.031167518761958425
46,11,65.5,0.034865898665250396
46,13,64.2,0.030697360158830164
46,59,61.5,-0.015585314829429587
73,46,61.40000000000007,-0.0209688613959799
71,46,60.90000000000007,0.02901773429354751
2,26,60.0,0.33844616630018926
26,46,59.50000000000002,-0.025156397777978595
46,43,59.5,0.009608494993314443
46,66,58.0,-0.020567339184524906
