a_id,b_id,count_north,north_consistency
2,2,3468.8999999999824,0.23799049870418926
2,18,282.5999999999998,0.11414973309973263
2,74,263.49999999999983,0.10933889094917733
2,69,225.89999999999992,0.08778870722095325
2,38,213.89999999999995,0.08239894011669695
2,66,144.00000000000006,0.07547204091656251
2,55,128.89999999999998,0.1130165794669043
2,45,121.00000000000006,0.060392864766421236
69,2,118.50000000000013,-0.11410454418239278
2,7,116.60000000000004,0.044980332283528573
2,60,107.90000000000006,0.07986948403640805
2,59,105.50000000000004,0.10431855435945045
10,2,101.30000000000004,0.07166319360341097
2,61,100.4,0.0853787276494276
48,2,97.80000000000004,0.05734727780850555
2,64,95.0,0.06285114683234569
2,62,88.5,0.03304019169027961
74,2,84.80000000000007,-0.09013796963804532
2,3,80.5000000000001,-0.06752119715406102
2,14,80.40000000000006,-0.052995446405076856
2,30,78.50000000000003,-0.05485114115387423
18,2,78.40000000000005,-0.06988810735594579
2,13,77.90000000000003,0.06284280587907601
2,51,76.4,-0.016058377188320455
73,2,76.0,0.05805519325031244
62,2,75.80000000000003,0.03576422273552874
13,2,74.80000000000015,-0.10132798300397546
3,2,74.00000000000007,0.003309180798597001
57,2,73.80000000000003,0.06099055795817868
2,49,73.10000000000005,-0.07278085092664983
2,26,72.2,0.12539723684670964
14,2,71.10000000000011,0.00887291191794199
38,2,68.40000000000005,-0.06775911608019616
2,68,68.00000000000004,-0.07129495730926871
66,2,64.60000000000001,0.08541227803560272
2,37,61.2,-0.07615342412072067
2,50,60.6,-0.11288278624396941
30,2,59.90000000000007,-0.009669211056283026
2,47,59.100000000000016,-0.07125173452198734
20,37,58.0,0.35602779560375925
49,2,57.7,0.048505895728293946
2,28,56.80000000000002,-0.08633531744031485
2,46,55.00000000000001,-0.05999564172391379
2,57,54.20000000000004,-0.13747382162456276
2,8,54.2,-0.13416269936720546
51,2,52.700000000000045,-0.00301196479173376
2,63,52.7,-0.07736152057194434
37,10,52.5,0.37830195526568894
2,6,52.20000000000002,-0.028926885754186418
69,57,52.2,0.24340625618504994
2,43,51.3,-0.04101072496350977
2,20,51.2,0.02225224657428568
20,10,50.0,0.24527385180563735
71,2,47.80000000000007,-0.139093565301034
2,39,47.60000000000001,-0.11236567578497998
69,49,47.1,0.24079557882338704
2,58,46.70000000000002,-0.04857784950404201
2,35,46.100000000000016,-0.06976887402793805
2,21,46.100000000000016,-0.018910014707728306
8,2,45.30000000000002,-0.061187903389153135
55,2,45.20000000000002,-0.05423608501444698
45,2,45.10000000000001,0.029771664825300623
60,2,44.0,0.06973697940113466
9,2,43.80000000000002,-0.06009021303279582
2,9,43.70000000000001,0.06096128330267217
28,2,43.6,-0.03145690046452298
67,2,43.50000000000003,-0.1245042602605064
2,5,43.40000000000001,-0.007729008868429934
7,2,43.4,0.004463970633451088
69,68,43.2,0.2357351693887308
2,72,43.00000000000001,-0.09427767723634595
50,2,42.500000000000014,-0.10184293230759585
2,52,42.00000000000001,-0.09694606031187061
20,29,41.5,0.31838214920293023
2,40,41.2,-0.08147215923994282
47,2,40.40000000000001,0.04816989209130575
2,24,40.3,-0.0677390468821165
2,36,39.50000000000001,-0.07629292516337462
50,48,39.0,0.28979574186972057
2,23,37.7,-0.1578815707371631
68,2,37.7,-0.07758438767729436
2,41,36.5,0.0031557873605151097
39,2,36.5,0.051829574578996125
2,12,36.3,-0.1408859385261177
69,14,36.0,0.1924611125537245
61,10,35.7,0.31898544091361336
71,40,35.5,0.36148124173273743
59,2,34.599999999999994,-0.07242155835782631
18,3,34.0,0.2641476950391886
74,14,33.5,0.2454213342635232
31,33,32.7,0.38895529150320957
35,2,32.50000000000001,-0.011120902135244679
