a_id,b_id,count_west,west_consistency
2,2,2769.900000000006,-0.07365995341793014
2,69,434.8000000000005,0.07894714566000373
50,2,344.60000000000053,0.0931931483210877
2,74,335.0000000000004,0.08758909026705125
2,18,316.9000000000005,0.0867836224815624
30,2,316.6000000000005,0.11556614616242937
51,2,294.50000000000057,0.1268122652427788
2,38,292.3000000000003,0.10617779494082734
8,2,270.60000000000053,0.03642539149169821
2,13,264.6000000000001,0.10431588073678279
12,2,241.00000000000043,0.07949758489749831
69,2,238.20000000000016,-0.039252312435747644
3,2,228.4999999999998,0.062037089040589355
2,3,219.90000000000032,0.1309304817442756
55,2,218.30000000000047,0.07817465269512683
74,2,217.99999999999991,0.002459861487078308
18,2,215.09999999999988,0.019577415659877813
14,2,212.3000000000003,0.05641813750619149
10,2,209.10000000000005,-0.05683408910579171
23,2,207.40000000000046,0.030062054761997116
2,14,206.69999999999996,0.13468857428212722
38,2,202.60000000000005,0.019052376351989437
71,2,198.60000000000042,0.049030078701965026
63,2,191.3000000000004,0.032221964077180955
48,2,187.7000000000001,-0.09146823652624286
40,2,186.1000000000004,0.05384923981526231
2,30,185.7,0.15152614589554958
73,2,182.30000000000007,-0.01912653310220692
16,2,177.30000000000018,0.05908792538209237
2,71,176.7,0.12102710790293962
13,2,164.3000000000001,-0.015148309023788217
54,2,158.40000000000006,0.08071607284829176
2,28,157.90000000000006,0.07553265439807205
67,2,154.0,0.04289686318467097
52,2,152.3000000000001,0.04249262676897431
7,2,148.49999999999994,0.023530860017031734
2,59,146.9,0.11401429617470801
2,9,145.8000000000001,0.12685397951777652
22,2,145.79999999999995,0.031448496542958386
75,2,145.69999999999996,0.0163516158787257
2,57,144.1,0.030978141515825525
24,2,139.69999999999996,0.02279682146220408
37,2,138.49999999999994,-0.05562957603726824
32,2,137.7999999999999,0.010895729600726092
58,2,137.5,0.06663682715756444
2,68,137.49999999999997,0.048726402878693426
20,2,135.29999999999987,-0.0934279480667613
2,47,133.09999999999997,0.08811891153504826
46,2,132.8999999999999,0.007171165421531746
44,2,132.59999999999988,0.016318081750529987
68,2,129.0,0.003721939960342642
36,2,128.79999999999993,0.033852941342285114
4,2,128.49999999999994,-0.014091738131083562
2,49,127.59999999999991,0.032314989921991576
2,51,125.90000000000003,0.1425029467296549
65,2,123.89999999999986,0.02361150907270801
2,66,123.3999999999999,0.04231571348374189
53,2,123.09999999999994,0.012585043292679893
2,35,120.59999999999992,0.09388244423790636
2,60,120.49999999999993,0.08631895148726132
27,2,119.39999999999979,0.04601941355617033
45,2,118.69999999999992,-0.007120262845161828
9,2,115.9999999999999,0.035382005021653506
59,2,115.39999999999996,0.03387236813494569
42,2,114.6999999999998,0.05978333565488653
2,58,113.49999999999996,0.11518583030092723
